postUrl,description,commentCount,likeCount,location,locationId,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/CbAbrjxv88k/,The kind of teens that won’t get into trouble. You’ll only be troubled deciding which Teen #CelineTriomphe bag is for you. 📸 Images courtesy of @celine #Celine,64,3,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-12T14:14:59.000Z,false,false,Photo,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275574530_375413871108531_5953531326918666271_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=103&_nc_ohc=anZPZgGPt54AX_LRwFM&tn=4Oje3mhh73Hhwg4b&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MjM1MzUwOTU3ODYyNDgwNA%3D%3D.2-ccb7-4&oh=00_AT-kh8gYsLJxn3YRuYCkvRFaXILtGoI_igKkglsKkNH-1Q&oe=6240F23D&_nc_sid=83d603,2792353509578624804_1679827,2022-03-22T12:44:22.211Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca9tEJvFDCM/,"one life to live, many roles to play. 🍍 #GucciPineapple",118,7142,,,2022-03-11T12:49:10.000Z,false,true,Video,https://www.instagram.com/ohohlawrence,ohohlawrence,Lawrence Wong 王冠逸,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275536516_4777530139022603_7724010980292228798_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=RTBxTOwziDgAX_u6J4r&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MTU4NDYxNzc1MzcxNTIzMg%3D%3D.2-ccb7-4&oh=00_AT-hg3cg67HGwQCezuGmUwzmz5Bzt5JDI-YvgttIkL_SLQ&oe=6241316A&_nc_sid=83d603,2791584617753715232_788005,2022-03-22T12:44:22.594Z,https://www.instagram.com/bagaholicboy/,,,Bagaholicboy,bagaholicboy,Gucci Official,gucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca9tEJvFDCM/,"one life to live, many roles to play. 🍍 #GucciPineapple",118,7142,,,2022-03-11T12:49:10.000Z,false,true,Video,https://www.instagram.com/ohohlawrence,ohohlawrence,Lawrence Wong 王冠逸,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/275583623_3104023916507797_1232303370355555750_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=CYO6tnQh4EMAX8BhyLm&tn=4Oje3mhh73Hhwg4b&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MTU4NDYxODUxNzA2MzE2NA%3D%3D.2-ccb7-4&oh=00_AT-PfTe6LXi4Fh1CS5EHS2mt-Mfgm9E1KLXEM5RlZ1M56A&oe=623FCB5E&_nc_sid=83d603,2791584618517063164_788005,2022-03-22T12:44:22.594Z,https://www.instagram.com/bagaholicboy/,,,Bagaholicboy,bagaholicboy,Gucci Official,gucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca3sJvTluPL/,When three is definitely not a crowd. Meet the new #PanthèredeCartier bags from @cartier 📸 @ivanhoharlim for @bagaholicboy #CartierSG,48,3,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-09T04:45:45.000Z,false,true,Photo,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/275502738_2778539325782809_3169884729455882951_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=fozXhhZduW8AX9AwFUi&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTg5MjY3Mzg3OTk0NzY1MQ%3D%3D.2-ccb7-4&oh=00_AT_C_DtFOPsC7XMYvDpsNbogl4j8D3O9-ntSCmYQBgUaIQ&oe=62400480&_nc_sid=83d603,2789892673879947651_1679827,2022-03-22T12:44:22.972Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca3sJvTluPL/,When three is definitely not a crowd. Meet the new #PanthèredeCartier bags from @cartier 📸 @ivanhoharlim for @bagaholicboy #CartierSG,48,3,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-09T04:45:45.000Z,false,true,Photo,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275489013_657102805406879_567309743817590699_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Tlt2ajchjHsAX90-HIa&tn=4Oje3mhh73Hhwg4b&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTg5MjY3Mzg5Njk1MzY2OQ%3D%3D.2-ccb7-4&oh=00_AT9NfZfmFeEhC5YIiO8umuEL1kJRcEMpnT-_LAifFMJEsg&oe=62417F58&_nc_sid=83d603,2789892673896953669_1679827,2022-03-22T12:44:22.972Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CawCnB2F1sw/,Mini bags are truly here to stay. Another tiny wonder to fall for this Mini #BoyChanel that measures just 15 cm across by 10 cm in height. But functions exactly like her larger siblings. Cute? 📸 Images courtesy of @chanelofficial #CHANELSpringSummer,68,3,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-06T05:28:04.000Z,false,false,Photo,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275214921_684353119584968_4131619559381013703_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_ohc=QOdq3cQrnHYAX-vUFQc&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NzczOTY0NzQ3NjE5NDA5Ng%3D%3D.2-ccb7-4&oh=00_AT-RVUdFEejKrd5Eu7t3RjwMr8LicS8Fo7A3fQywsce4-A&oe=62401ED0&_nc_sid=83d603,2787739647476194096_1679827,2022-03-22T12:44:23.293Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Car3h8wFGBH/,Captivate. Comfort. Crush. #CocoCrush 📽 @ivanhoharlim for @bagaholicboy featuring @lukmandariya / @mannequinstudio #CHANELFineJewelry,56,559,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-04T14:34:47.000Z,false,false,Video,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275039227_4480723445366616_8996290014379512656_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=KLrTFQHOdP0AX9dg6FW&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NjU2NTAxOTk5MDc3NzkyNw%3D%3D.2-ccb7-4&oh=00_AT83dbcmRt_-6KZDJhWZYUk0d7lZ7r6-ysTvDUpmxEO-Yw&oe=62405EAB&_nc_sid=83d603,2786565019990777927_1679827,2022-03-22T12:44:23.644Z,https://www.instagram.com/bagaholicboy/,https://scontent-lhr8-1.cdninstagram.com/v/t50.16885-16/275279413_1097015494430575_451635829041519673_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5pZ3R2LmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ukARmloKChAAX9i2z_a&edm=AABBvjUBAAAA&vs=653317545902029_3551473987&_nc_vs=HBksFQAYJEdEVnVhQkJ2ejl2U3V1VURBRG5jMjhWa2lFUUdidlZCQUFBRhUAAsgBABUAGCRHQzRTWmhCQjJjeFMwS2NEQUpDN1RNOHdyR2sxYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACas%2FN6X94zQPxUCKAJDMywXQEIEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=7-4&oe=623BD563&oh=00_AT_zGsWigSJin7gBDVlyQLZneaMieIGTopAT22mCMJJJng&_nc_sid=83d603,21367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CaqnT8tPXyM/,The only studs your Mother wouldn’t mind you bringing home. #OneStud @maisonvalentino 📸 @ivanhoharlim for @bagaholicboy #ValentinoRendezVous,31,3,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-04T02:53:20.000Z,false,false,Photo,https://www.instagram.com/bagaholicboy,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/275213210_4945607195505842_8280113084354582661_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=102&_nc_ohc=MaUkuGfctHkAX9baxGH&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NjIxMjIxNDE0OTU3Nzg2OA%3D%3D.2-ccb7-4&oh=00_AT93FmzMboLSGGfBF8eYCzPq9MZjOhJf7npbivl_CpWroA&oe=6240015D&_nc_sid=83d603,2786212214149577868_1679827,2022-03-22T12:44:24.014Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CaoXUnql84F/,"Pretty in pink. Prefect in pink. And in case you didn’t know, @chanelofficial’s chic/classic/casual tote now comes in a new size that measures some 39 cm by 22 cm. Love? Love! 📸 Image courtesy of #Chanel #CHANELSpringSummer #tagafriend",84,,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-03T05:55:08.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/274982059_366120395123993_3124405781742442284_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=105&_nc_ohc=-Pc8VBXYiz4AX_qjRDX&edm=APU89FABAAAA&ccb=7-4&oh=00_AT8loH9D5h6xKQSwHsgPOAvvbsqn_d6nrjJz1iE7Mi93-w&oe=623FD2AC&_nc_sid=86f79a,2785578941578464773,2022-03-22T12:44:25.585Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/Cajtn2FFDLy/,The perfect pair. Meet the Vendome Mini and the Alto from @goyardofficial. Which do you love more? 📸 @ivanhoharlim for @bagaholicboy x @takashimayasc #BBxTSC #Goyard,46,,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-03-01T10:33:48.000Z,,,Photo,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/275115194_5030923666974635_2018604574295879017_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_ohc=aLMYwuvYqmUAX_NrWSz&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_9ZNfIozivrJEgDx_OGhFB20qN7EjoEnUfnotpcTbVng&oe=6240F2D4&_nc_sid=86f79a,2784269644864959218,2022-03-22T12:44:25.585Z,https://www.instagram.com/bagaholicboy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CacTqnvlsdL/,Candid. Cool. Crush. #CocoCrush 📽 @stu__c for @bagaholicboy featuring @caenkel / @mannequinstudio #CHANELFineJewelry,68,346,Singapore / Singapura / 新加坡 / சிங்கப்பூர்,114069296823977,2022-02-26T13:34:58.000Z,,,Video,https://www.instagram.com/bagaholicboy/,bagaholicboy,Bagaholicboy,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/274647195_516966436731084_2571914498159461821_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1agbYINoeKgAX8mS9os&edm=APU89FABAAAA&ccb=7-4&oh=00_AT_HkdLDBO2eOUVpPynb0vMqGCtlDbsRfkpOMNDeQ7JHSQ&oe=623C1CFC&_nc_sid=86f79a,2782185161584199499,2022-03-22T12:44:25.585Z,https://www.instagram.com/bagaholicboy/,https://scontent-lhr8-1.cdninstagram.com/v/t50.16885-16/274937112_670703330736597_3606498945088909036_n.mp4?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lEClAl0S7BYAX9aHUPv&tn=4Oje3mhh73Hhwg4b&edm=APU89FABAAAA&ccb=7-4&oe=623C4413&oh=00_AT8qIVXHO9s2ajEYllJLDzcOc_CqALUr3Sx08Sbn4wl5rA&_nc_sid=86f79a,16618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
